Capsa (Tunisia);tgn,7001075;is:pleiades:324684
Ile Chergui (Tunisia);tgn,1006779;is:pleiades:324690,is:pleiades:324689
Cercina (Italy);tgn,7006523;is:pleiades:324690,is:pleiades:324689,is:pleiades:474908
Elles (Tunisia);tgn,1094929;is:pleiades:324702
Sousa (Paraiba, Brazil);tgn,1023108;is:pleiades:324716
Hadrumetum (Tunisia);tgn,7015312;is:pleiades:324716,is:pleiades:324803
Ruspina (Tunisia);tgn,7018168;is:pleiades:324716,is:pleiades:324803
Monastir (Italy);tgn,1045435;is:pleiades:324716,is:pleiades:324803
Monastir (Tunisia);tgn,1094980;is:pleiades:324716,is:pleiades:324803
Maktar (Tunisia);tgn,1094970;is:pleiades:324774
Moknine (Tunisia);tgn,1094979;is:pleiades:324784
Sufetula (Tunisia);tgn,7001754;is:pleiades:324816
Thaenae (Tunisia);tgn,5003667;is:pleiades:324825
Thenae (Tunisia);tgn,7001103;is:pleiades:324825
Tala (Jalisco, Mexico);tgn,1018370;is:pleiades:324826
Tala (Uruguay);tgn,1024990;is:pleiades:324826
Tala (Bangladesh);tgn,1065959;is:pleiades:324826
Tala (Madhya Pradesh, India);tgn,1077094;is:pleiades:324826
Thala (Tunisia);tgn,1095010;is:pleiades:324826
Tala (Egypt);tgn,1095734;is:pleiades:324826
Theveste (Algeria);tgn,7001307;is:pleiades:324831
Tebessa (Algeria);tgn,1000779;is:pleiades:324831
Thysdrus (Tunisia);tgn,7017557;is:pleiades:324835
Diana Veteranorum (Algeria);tgn,7001175;is:pleiades:334536
Djelfa (Algeria);tgn,1087436;is:pleiades:334537
Kariz (Iran);tgn,1079127;is:pleiades:334564
Meskiana (Algeria);tgn,1087513;is:pleiades:334568
Lambaesis (Algeria);tgn,7001305;is:pleiades:334570
Tolga (Algeria);tgn,1087604;is:pleiades:334646
Sabrata (Libya);tgn,7000646;is:pleiades:344282
Dirj (Libya);tgn,1090664;is:pleiades:344346
Derg;tgn,1123377;is:pleiades:344346
Douz (Tunisia);tgn,1094920;is:pleiades:344348
Gargaresh (Libya);tgn,5003233;is:pleiades:344360
Gharyan (Libya);tgn,7000612;is:pleiades:344361
Gharyan (Libya);tgn,1090672;is:pleiades:344361
Jadu (Libya);tgn,1090674;is:pleiades:344378
Gigthis (Tunisia);tgn,5003665;is:pleiades:344380
Gurgi (Libya);tgn,5003241;is:pleiades:344387
Al Khums (Libya);tgn,7000609;is:pleiades:344409
Kebili (Tunisia);tgn,7018622;is:pleiades:344412
Kebili (Tunisia);tgn,1094956;is:pleiades:344412
Ile de Jerba (Tunisia);tgn,7001079;is:pleiades:344440,is:pleiades:344383
Jerba (Tunisia);tgn,7018623;is:pleiades:344440,is:pleiades:344383
Tripoli (Missouri, United States);tgn,2729404;is:pleiades:344456
Tripoli (Libya);tgn,7000623;is:pleiades:344456
Regio Syrtica (Libya);tgn,7000626;is:pleiades:344456
Tripoli (Libya);tgn,7000630;is:pleiades:344456
Tripoli (Lebanon);tgn,7002314;is:pleiades:344456
Tripolitza (Greece);tgn,1042239;is:pleiades:344456,is:pleiades:573572,is:pleiades:573573,is:pleiades:573574
Tripolis (Turkey);tgn,1099943;is:pleiades:344456,is:pleiades:573572,is:pleiades:573573,is:pleiades:573574
Syrtis Minor (Tunisia);tgn,1112380;is:pleiades:344492
Gabes (Tunisia);tgn,1002081;is:pleiades:344496
Tacape (Tunisia);tgn,1094936;is:pleiades:344496
Tajura (Russia);tgn,1130543;is:pleiades:344497
Tarhunah (Libya);tgn,1090717;is:pleiades:344499
Tiji (Libya);tgn,1090711;is:pleiades:344515
Janzur (Egypt);tgn,1095519;is:pleiades:344569
Zliten (Libya);tgn,7000644;is:pleiades:344573
Arnum (Denmark);tgn,1027708;is:pleiades:349575
Har (Indonesia);tgn,1077705;is:pleiades:349597
Macae (Rio de Janeiro, Brazil);tgn,1021985;is:pleiades:349603,is:pleiades:349602,is:pleiades:932472
Burayk (Libya);tgn,1090660;is:pleiades:354103
Ghadduwah (Libya);tgn,1090671;is:pleiades:354125
Al Qusayr (Syria);tgn,1085086;is:pleiades:354127
Al Qusayr (Egypt);tgn,1095327;is:pleiades:354127
Al Qusayr (Egypt);tgn,1140944;is:pleiades:354127
Hun (Libya);tgn,1090673;is:pleiades:354132
Hun (China);tgn,1124757;is:pleiades:354132
Murzuk (Libya);tgn,7000653;is:pleiades:354140
Sawknah (Libya);tgn,1090704;is:pleiades:354150
Miani (Gujarat, India);tgn,1076237;is:pleiades:354150,is:pleiades:344291
Miani (Pakistan);tgn,1083654;is:pleiades:354150,is:pleiades:344291
Tasawah (Libya);tgn,1090718;is:pleiades:354157
Tmassah (Libya);tgn,1090720;is:pleiades:354160
Taraghin (Libya);tgn,1090715;is:pleiades:354161
Awbari (Libya);tgn,7000613;is:pleiades:354165
Awbari (Libya);tgn,1090649;is:pleiades:354165
Waddan (Libya);tgn,1090725;is:pleiades:354167
Zawilah (Libya);tgn,1090733;is:pleiades:354171
Balla (Greece);tgn,7018836;is:pleiades:355611,is:pleiades:494544
Balla (Greece);tgn,7018837;is:pleiades:355611,is:pleiades:494544
Balla (Irish Republic);tgn,1042594;is:pleiades:355611,is:pleiades:494544
Al Uqaylah (Libya);tgn,7000649;is:pleiades:363921
Maradah (Libya);tgn,1090681;is:pleiades:363995
Sozusa (Libya);tgn,7000638;is:pleiades:373732,is:pleiades:324716
Susa (Japan);tgn,1081393;is:pleiades:373732,is:pleiades:324716
Susa (Denmark);tgn,1134743;is:pleiades:373732,is:pleiades:324716
Susa (Iran);tgn,7017509;is:pleiades:373732,is:pleiades:912936,is:pleiades:324716
Augila (Libya);tgn,7000650;is:pleiades:373742
White Monastery (Egypt);tgn,6006493;is:pleiades:373749
Baida (Libya);tgn,7000606;is:pleiades:373749
Albaida (Spain);tgn,1061705;is:pleiades:373749
Beida (Libya);tgn,1090632;is:pleiades:373749
Beida (China);tgn,1121767;is:pleiades:373749
Banghazi (Libya);tgn,7000604;is:pleiades:373757
Berenice (Libya);tgn,7016792;is:pleiades:373757,is:pleiades:785986
Nord (Haiti);tgn,7005512;is:pleiades:373771
Nord (Burkina Faso);tgn,1000708;is:pleiades:373771
Cyrene (Libya);tgn,7000639;is:pleiades:373778,is:pleiades:981517
Darnah (Libya);tgn,7000605;is:pleiades:373780
Derna (Libya);tgn,7000637;is:pleiades:373780
Qaminis (Libya);tgn,1090694;is:pleiades:373818
Berta (Turkey);tgn,1121837;is:pleiades:373822
Hadrianopolis (Turkey);tgn,7002317;is:pleiades:373824
Marawah (Libya);tgn,1090682;is:pleiades:373849
Martubah (Libya);tgn,1090684;is:pleiades:373853
Zawiyat al Mukhayla (Libya);tgn,1090730;is:pleiades:373854
Sira (Norway);tgn,1048741;is:pleiades:373892
Sira (Karnataka, India);tgn,1076822;is:pleiades:373892
Sira (Norway);tgn,1130059;is:pleiades:373892
Suluntah (Libya);tgn,1090707;is:pleiades:373895
Anden;tgn,7016589;is:pleiades:383570
Andes (Colombia);tgn,1023699;is:pleiades:383570
Virgilio (Italy);tgn,1047482;is:pleiades:383570
Aosta (Italy);tgn,7005726;is:pleiades:383579
Aosta (Italy);tgn,1003430;is:pleiades:383579
Aoste (France);tgn,1031812;is:pleiades:383579
Bergamo (Italy);tgn,7005023;is:pleiades:383589
Bergamo (Italy);tgn,7005025;is:pleiades:383589
Berghem (Netherlands);tgn,1047650;is:pleiades:383589
Brixellum (Italy);tgn,1043633;is:pleiades:383602
Brescia (Italy);tgn,7005764;is:pleiades:383603
Brescia (Italy);tgn,7005765;is:pleiades:383603
Biella (Italy);tgn,7005686;is:pleiades:383605
Cenomani (Italy);tgn,7005868;is:pleiades:383614
Cremona (Italy);tgn,7005869;is:pleiades:383628
Dertona (Italy);tgn,7005603;is:pleiades:383633
Desenzano Del Garda (Italy);tgn,7003267;is:pleiades:383634
Genova (Italy);tgn,7003142;is:pleiades:383664
Genoa (Italy);tgn,7008546;is:pleiades:383664
Genoa (Victoria, Australia);tgn,1096942;is:pleiades:383664
Golfo di Genova (Italy);tgn,1112385;is:pleiades:383664
Genoa (Ohio, United States);tgn,2347151;is:pleiades:383664
Genova (New Mexico, United States);tgn,2347161;is:pleiades:383664
Iria (Italy);tgn,7006031;is:pleiades:383681,is:pleiades:383680,is:pleiades:383682
Laumellum (Italy);tgn,7006029;is:pleiades:383690
Liguria (Italy);tgn,7003236;is:pleiades:383698
Mantua (Italy);tgn,7005879;is:pleiades:383704
Mantova (Italy);tgn,7005880;is:pleiades:383704
Mantua (Cuba);tgn,1016385;is:pleiades:383704
Mantua (Cuba);tgn,1126820;is:pleiades:383704
Milano (Italy);tgn,7003150;is:pleiades:383706
Milan (Italy);tgn,7005903;is:pleiades:383706
Mella (Italy);tgn,1127058;is:pleiades:383707
Monza (Italy);tgn,7006006;is:pleiades:383711
Modena (Italy);tgn,7004597;is:pleiades:383715
Modena (Italy);tgn,7009565;is:pleiades:383715
Novara (Italy);tgn,7005652;is:pleiades:383717
Novara (Italy);tgn,1003478;is:pleiades:383717
Parma (Italy);tgn,7003131;is:pleiades:383738,is:pleiades:383737
Parma (Italy);tgn,7004942;is:pleiades:383738,is:pleiades:383737
Parma (Italy);tgn,1128413;is:pleiades:383738,is:pleiades:383737
Plaisance (France);tgn,5000306;is:pleiades:383741
Piacenza (Italy);tgn,7003132;is:pleiades:383741
Piacenza (Italy);tgn,7004939;is:pleiades:383741
Plasencia (Spain);tgn,7008398;is:pleiades:383741
Savona (Italy);tgn,7003144;is:pleiades:383770
Savona (Italy);tgn,7005371;is:pleiades:383770
Sesto Calende (Italy);tgn,7006046;is:pleiades:383779
Sirmio (Italy);tgn,7005771;is:pleiades:383781
Pavie (France);tgn,4008490;is:pleiades:383798
Pavia (Italy);tgn,7003151;is:pleiades:383798
Pavia (Italy);tgn,7006026;is:pleiades:383798
Trento (Italy);tgn,7003158;is:pleiades:383804
Trent (Italy);tgn,7005128;is:pleiades:383804
Trent (Mecklenburg-Vorpommern, Germany);tgn,1037859;is:pleiades:383804
Trent (United Kingdom);tgn,1131023;is:pleiades:383804
Lago Maggiore;tgn,7006062;is:pleiades:383814
Maggiore (Italy);tgn,1126662;is:pleiades:383814
Maggiore (Italy);tgn,1135283;is:pleiades:383814
Vercelli (Italy);tgn,7005662;is:pleiades:383815
Vercelli (Italy);tgn,1003510;is:pleiades:383815
Verona (Italy);tgn,7003007;is:pleiades:383816
Verona (Italy);tgn,7003262;is:pleiades:383816
Rimini (Italy);tgn,7004929;is:pleiades:393379
Cesena (Italy);tgn,7004922;is:pleiades:393397
Bologna (Italy);tgn,7003127;is:pleiades:393421
Bologna (Italy);tgn,7004847;is:pleiades:393421
Bologne (France);tgn,1032204;is:pleiades:393421
Imola (Italy);tgn,7004864;is:pleiades:393424
Forli (Italy);tgn,7003129;is:pleiades:393426
Forli (Italy);tgn,7004912;is:pleiades:393426
Marzabotto (Italy);tgn,7004870;is:pleiades:393448
Montagnana (Italy);tgn,7003074;is:pleiades:393455
Padova (Italy);tgn,7002994;is:pleiades:393473
Padua (Italy);tgn,7003085;is:pleiades:393473
Ravenna (Italy);tgn,7003133;is:pleiades:393480
Ravenna (Italy);tgn,7004935;is:pleiades:393480
Russi (Italy);tgn,7008864;is:pleiades:393485
Treviso (Italy);tgn,7002996;is:pleiades:393503
Treviso (Italy);tgn,7003297;is:pleiades:393503
Vicenza (Italy);tgn,7003008;is:pleiades:393513
Vicenza (Italy);tgn,7003204;is:pleiades:393513
Agra (Uttar Pradesh, India);tgn,7001493;is:pleiades:40021,is:pleiades:915822
Egra (West Bengal, India);tgn,1075239;is:pleiades:40025
Arsi (Ethiopia);tgn,1001107;is:pleiades:40054
Aue (Saxony, Germany);tgn,1036365;is:pleiades:40063
Aue (Lower Saxony, Germany);tgn,1121497;is:pleiades:40063
Ba Na (Vietnam);tgn,1087044;is:pleiades:40072
Bana (Malawi);tgn,1091043;is:pleiades:40072
Basa (Cote d'Ivoire);tgn,1090350;is:pleiades:40076
Bega;tgn,7015938;is:pleiades:40079,is:pleiades:252181
Bega (New South Wales, Australia);tgn,1096230;is:pleiades:40079,is:pleiades:252181
Clara (Argentina);tgn,1019318;is:pleiades:40103
Clara (Irish Republic);tgn,1042708;is:pleiades:40103
Clara (Queensland, Australia);tgn,1122897;is:pleiades:40103
Coria (Spain);tgn,7007636;is:pleiades:40107
Branchidae (Turkey);tgn,7002494;is:pleiades:40121,is:pleiades:599593,is:pleiades:594958
Kobe (Japan);tgn,7004560;is:pleiades:40178
Machala (Ecuador);tgn,1024124;is:pleiades:40195
Makala (Congo);tgn,1089290;is:pleiades:40195
Mada (Iran);tgn,7016724;is:pleiades:40196
Maru (Sokoto, Nigeria);tgn,1092159;is:pleiades:40207
Mena (Ukraine);tgn,1056939;is:pleiades:40220
Mena (Ethiopia);tgn,1089899;is:pleiades:40220
Nema (Russia);tgn,1057381;is:pleiades:40237
Nema (Mauritania);tgn,1091305;is:pleiades:40237
Pano (Spain);tgn,5003430;is:pleiades:40245
Ameglia (Italy);tgn,7005369;is:pleiades:403176
Castellina Marittima (Italy);tgn,7006304;is:pleiades:403194
Castiglioncello (Italy);tgn,7006191;is:pleiades:403195
Colonnata (Italy);tgn,1044342;is:pleiades:403198
Luna (Italy);tgn,7010011;is:pleiades:403235,is:pleiades:261251
Marciana Marina (Italy);tgn,1045243;is:pleiades:403239
Orbetello (Italy);tgn,7006176;is:pleiades:403248
Pescia (Italy);tgn,7006306;is:pleiades:403251
Pisa (Italy);tgn,7003166;is:pleiades:403253
Pisa (Italy);tgn,7006082;is:pleiades:403253
Pisa (Finland);tgn,1108174;is:pleiades:403253
Pisa (Poland);tgn,1128679;is:pleiades:403253
Ponte a Moriano (Italy);tgn,1046096;is:pleiades:403257
Scarlino (Italy);tgn,1046803;is:pleiades:403276
Vetulonia (Italy);tgn,7006189;is:pleiades:403291
Boron (Mali);tgn,1091117;is:pleiades:409219
Turrita (Italy);tgn,5003129;is:pleiades:409240
Venaria (Italy);tgn,7005755;is:pleiades:409243
Acquarossa (Italy);tgn,5002435;is:pleiades:412987
Iesi (Italy);tgn,7004002;is:pleiades:413002
Allumiere (Italy);tgn,1043186;is:pleiades:413009
Amiternum (Italy);tgn,7009082;is:pleiades:413013
Ancona (Italy);tgn,7003980;is:pleiades:413014
Ancona (Italy);tgn,1003429;is:pleiades:413014
Ancona (South Africa);tgn,1092824;is:pleiades:413014
Anguillara Sabazia (Italy);tgn,7007173;is:pleiades:413015
Anxanum (Italy);tgn,7004161;is:pleiades:413017
Arezzo (Italy);tgn,7003162;is:pleiades:413032
Arezzo (Italy);tgn,7006072;is:pleiades:413032
Areco (Argentina);tgn,1121343;is:pleiades:413032
Asciano (Italy);tgn,7006333;is:pleiades:413035
Asculum (Italy);tgn,7004025;is:pleiades:413036
Assisi (Italy);tgn,7005119;is:pleiades:413037
Assis (Sao Paulo, Brazil);tgn,1020714;is:pleiades:413037
Aternum (Italy);tgn,7004068;is:pleiades:413039
Saturnia (Italy);tgn,6005278;is:pleiades:413044
Bieda (Italy);tgn,5002440;is:pleiades:413054
Camerinum (Italy);tgn,7004016;is:pleiades:413060
Campovalano (Italy);tgn,1043807;is:pleiades:413061
Leprignano (Italy);tgn,7008310;is:pleiades:413062
Capestrano (Italy);tgn,1043845;is:pleiades:413063
Carsulae (Italy);tgn,5003136;is:pleiades:413065
Castiglione del Lago (Italy);tgn,7005065;is:pleiades:413071
Chianciano Terme (Italy);tgn,7006526;is:pleiades:413078
Civita di Bagno (Italy);tgn,1044282;is:pleiades:413085
Corchiano (Italy);tgn,5002451;is:pleiades:413103
Corciano (Italy);tgn,7009800;is:pleiades:413104
Cortona (Italy);tgn,7006120;is:pleiades:413106
Cupramontana (Italy);tgn,1044447;is:pleiades:413113
Fiesole (Italy);tgn,7006141;is:pleiades:413124
Falerii (Italy);tgn,7006788;is:pleiades:413125
Graviscae (Italy);tgn,6002336;is:pleiades:413157
Grotte di Castro (Italy);tgn,1044903;is:pleiades:413158
Histonium (Italy);tgn,7004162;is:pleiades:413171
Magliano Sabina (Italy);tgn,7006761;is:pleiades:413188
Marta (Italy);tgn,1045284;is:pleiades:413193
Marta (Italy);tgn,1126910;is:pleiades:413193
Mevania (Italy);tgn,7008876;is:pleiades:413200
Mevaniola (Italy);tgn,7010787;is:pleiades:413201
Monti della Tolfa (Italy);tgn,1109734;is:pleiades:413214
Murlo (Italy);tgn,7006313;is:pleiades:413216
Numana (Italy);tgn,7004005;is:pleiades:413228
Ortona (Italy);tgn,1045778;is:pleiades:413234
Ostra (Italy);tgn,7007555;is:pleiades:413238
Ostra Vetere (Italy);tgn,1045802;is:pleiades:413238
Paganica (Italy);tgn,7004207;is:pleiades:413241
Passo Corese (Italy);tgn,1045887;is:pleiades:413245
Perugia (Italy);tgn,7000526;is:pleiades:413248
Perugia (Italy);tgn,7003170;is:pleiades:413248
Pescara (Italy);tgn,7004157;is:pleiades:413249
Pescara (Italy);tgn,1003484;is:pleiades:413249
Pesaro (Italy);tgn,7003991;is:pleiades:413256
Pitigliano (Italy);tgn,7006177;is:pleiades:413258
Raiano (Italy);tgn,1046233;is:pleiades:413281
Roselle (Italy);tgn,7015413;is:pleiades:413288
Sassina (Italy);tgn,7004925;is:pleiades:413306
Sarteano (Italy);tgn,7006335;is:pleiades:413307
Sorano (Italy);tgn,7011181;is:pleiades:413318
Spoleto (Italy);tgn,7005042;is:pleiades:413320
Sutrium (Italy);tgn,7010245;is:pleiades:413328
Talamonaccio (Italy);tgn,7006588;is:pleiades:413331
Chieti (Italy);tgn,7003000;is:pleiades:413333
Teate (Italy);tgn,7004155;is:pleiades:413333
Citta Di Castello (Italy);tgn,7005039;is:pleiades:413339
Trevignano (Italy);tgn,7006962;is:pleiades:413352
Urbino (Italy);tgn,7003994;is:pleiades:413366
Verucchio (Italy);tgn,7010025;is:pleiades:413374
Vicarello (Italy);tgn,7006193;is:pleiades:413379
Vignanello (Italy);tgn,7008861;is:pleiades:413383
Vittorito (Italy);tgn,5002083;is:pleiades:413387
Vulci (Italy);tgn,7015539;is:pleiades:413393
Batia (Benin);tgn,1089609;is:pleiades:416779
Casperia (Italy);tgn,5002335;is:pleiades:416788
Issa (Russia);tgn,1054432;is:pleiades:416817
Issa (Russia);tgn,1125004;is:pleiades:416817
Lista (Norway);tgn,1012846;is:pleiades:416825
Lista (Russia);tgn,1056475;is:pleiades:416825
Alsium (Italy);tgn,7005383;is:pleiades:422831
Palo (Philippines);tgn,1084524;is:pleiades:422831
Anagni (Italy);tgn,7006676;is:pleiades:422833
Antium (Italy);tgn,7015535;is:pleiades:422837
Aquae Albulae (Italy);tgn,7018791;is:pleiades:422841,is:pleiades:422840
Ardea (Italy);tgn,7007008;is:pleiades:422843,is:pleiades:30207
Ariccia (Italy);tgn,7007011;is:pleiades:422844
Artena (Italy);tgn,5002362;is:pleiades:422845,is:pleiades:438686
Campus Martius (Italy);tgn,7006964;is:pleiades:422863
Capitoline Hill (Italy);tgn,7006963;is:pleiades:422865
Castel Madama (Italy);tgn,7006986;is:pleiades:422882
Castel Porziano (Italy);tgn,1004239;is:pleiades:422883
Ciciliano (Italy);tgn,5002377;is:pleiades:422893
Cora (Italy);tgn,7010398;is:pleiades:422909
Monterotondo (Italy);tgn,7005788;is:pleiades:422914
Monterotondo (Italy);tgn,1045557;is:pleiades:422914
Monte Rotondo (France);tgn,1106238;is:pleiades:422914
Frascati (Italy);tgn,7007013;is:pleiades:422929
Fregenae (Italy);tgn,7009697;is:pleiades:422930
Castiglioni (Italy);tgn,7007539;is:pleiades:422932
Grottaferrata (Italy);tgn,7007014;is:pleiades:422940
Ferentino (Italy);tgn,7008294;is:pleiades:422940
Isola Sacra (Italy);tgn,7008899;is:pleiades:422948
Ladispoli (Italy);tgn,7007166;is:pleiades:422953
Magliana (Italy);tgn,7007189;is:pleiades:422968
Nettuno (Italy);tgn,7007028;is:pleiades:422985
Ostia (Italy);tgn,7007018;is:pleiades:422995
Ostia (Italy);tgn,7007023;is:pleiades:422995
Palestrina (Italy);tgn,7007001;is:pleiades:423013
Prima Porta (Italy);tgn,7007187;is:pleiades:423015
Quadraro (Italy);tgn,1005386;is:pleiades:423018
Roma (Italy);tgn,7000874;is:pleiades:423025
Roma (Italy);tgn,7003138;is:pleiades:423025
Rome (Ohio, United States);tgn,2628257;is:pleiades:423025
Rome (Ohio, United States);tgn,2628258;is:pleiades:423025
Romo (Denmark);tgn,1008704;is:pleiades:423025
Roma (Lesotho);tgn,1090576;is:pleiades:423025
Roma (Queensland, Australia);tgn,1098084;is:pleiades:423025
Sette Bagni (Italy);tgn,1135381;is:pleiades:423070
Settecamini (Italy);tgn,7007188;is:pleiades:423071
Segni (Italy);tgn,7010405;is:pleiades:423072
Tivoli (Italy);tgn,7006968;is:pleiades:423081
Tivoli (Grenada);tgn,1016589;is:pleiades:423081
Tomba di Nerone (Italy);tgn,1005743;is:pleiades:423085
Tusculum (Italy);tgn,7008406;is:pleiades:423108
Veii (Italy);tgn,7009104;is:pleiades:423116
Velletri (Italy);tgn,7009108;is:pleiades:423117
Avellino (Italy);tgn,7003002;is:pleiades:432618
Avellino (Italy);tgn,7004392;is:pleiades:432618
Acerra (Italy);tgn,1043090;is:pleiades:432621
Aesernia (Italy);tgn,7004058;is:pleiades:432652
Afragola (Italy);tgn,7006815;is:pleiades:432654
Agnone (Italy);tgn,7004060;is:pleiades:432656
Alfedena (Italy);tgn,1043173;is:pleiades:432666
Atessa (Italy);tgn,1043328;is:pleiades:432707
Aversa (Italy);tgn,7004518;is:pleiades:432713
Baiae (Italy);tgn,7004516;is:pleiades:432716,is:pleiades:658394
Bacoli (Italy);tgn,1043354;is:pleiades:432720
Benevento (Italy);tgn,7004393;is:pleiades:432721
Benevento (Italy);tgn,7004595;is:pleiades:432721
Boscoreale (Italy);tgn,7004627;is:pleiades:432723
Boscotrecase (Italy);tgn,5002201;is:pleiades:432724
Caiazzo (Italy);tgn,1043709;is:pleiades:432733
Campania (Italy);tgn,7003005;is:pleiades:432742,is:pleiades:991350
Campobasso (Italy);tgn,7004057;is:pleiades:432745
Campobasso (Italy);tgn,1003444;is:pleiades:432745
Capua (Italy);tgn,7004531;is:pleiades:432754
Carovilli (Italy);tgn,1043905;is:pleiades:432759
Castro dei Volsci (Italy);tgn,1044092;is:pleiades:432770
Castropignano (Italy);tgn,1044098;is:pleiades:432771
Montesarchio (Italy);tgn,7004507;is:pleiades:432773
Circeii (Italy);tgn,7009536;is:pleiades:432782,is:pleiades:432783
Cumae (Italy);tgn,7006931;is:pleiades:432808
Pozzuoli (Italy);tgn,7004647;is:pleiades:432815
Ferrazzano (Italy);tgn,1044586;is:pleiades:432831
Formiae (Italy);tgn,7006711;is:pleiades:432839
Frosolone (Italy);tgn,7004179;is:pleiades:432851
Frusino (Italy);tgn,7004064;is:pleiades:432852
Fucinus (Italy);tgn,1110914;is:pleiades:432853
Gioia dei Marsi (Italy);tgn,1044825;is:pleiades:432865
Ercolano (Italy);tgn,1044536;is:pleiades:432873
Herculaneum (Italy);tgn,7004639;is:pleiades:432873,is:pleiades:438748
Lago di Sabaudia (Italy);tgn,1114823;is:pleiades:432895
Latium (Italy);tgn,7003080;is:pleiades:432900
Mignano Monte Lungo (Italy);tgn,1045375;is:pleiades:432936
Minori (Italy);tgn,4007237;is:pleiades:432939
Minori (Japan);tgn,1080799;is:pleiades:432939
Minturnae (Italy);tgn,7010095;is:pleiades:432940,is:pleiades:438787
Misenum (Italy);tgn,7010130;is:pleiades:432942,is:pleiades:432941
Nola (Italy);tgn,7004644;is:pleiades:432981
Nola (Central African Republic);tgn,1088421;is:pleiades:432981
Napoli (Italy);tgn,7003013;is:pleiades:433014
Naples (Italy);tgn,7004474;is:pleiades:433014
Pescolanciano (Italy);tgn,1045941;is:pleiades:433020
Pietrabbondante (Italy);tgn,1045986;is:pleiades:433025
Pompeii (Italy);tgn,7004658;is:pleiades:433032
Pompeia (Sao Paulo, Brazil);tgn,1022530;is:pleiades:433032
Pompei (Italy);tgn,1046080;is:pleiades:433032
Pontia (Italy);tgn,7006720;is:pleiades:433041
Pontiae (Italy);tgn,7006717;is:pleiades:433042
Ponza (Italy);tgn,7006719;is:pleiades:433042
Positano (Italy);tgn,1046162;is:pleiades:433048
Santa Severa (Italy);tgn,7007171;is:pleiades:433061
Pyrgi (Italy);tgn,7008308;is:pleiades:433061
Salerno (Italy);tgn,7003014;is:pleiades:433075
Salerno (Italy);tgn,7003015;is:pleiades:433075
Sarno (Italy);tgn,1046765;is:pleiades:433101
Scanno (Italy);tgn,1046801;is:pleiades:433109
Scauri (Italy);tgn,1137018;is:pleiades:433111
Sora (Italy);tgn,7006698;is:pleiades:433126
Castellammare (Italy);tgn,7015639;is:pleiades:433128
Suessa Aurunca (Italy);tgn,7004527;is:pleiades:433132
Sulmona (Italy);tgn,7004202;is:pleiades:433134
Terzigno (Italy);tgn,1047097;is:pleiades:433150
Vesuvius (Italy);tgn,1107763;is:pleiades:433189
Casilinum (Italy);tgn,7004529;is:pleiades:438708,is:pleiades:432763
Panna (Madhya Pradesh, India);tgn,1076542;is:pleiades:438802
Pirae;tgn,1098737;is:pleiades:438806
Via Popilia (Italy);tgn,6006329;is:pleiades:438878
Forum Claudii (Italy);tgn,7004662;is:pleiades:439418
Accadia (Italy);tgn,1043083;is:pleiades:442433
Agropoli (Italy);tgn,7004591;is:pleiades:442454
Albanella (Italy);tgn,1043147;is:pleiades:442455
Aliano (Italy);tgn,1043178;is:pleiades:442460
Altamura (Italy);tgn,7004103;is:pleiades:442461
Aquilonia (Italy);tgn,1043248;is:pleiades:442471,is:pleiades:438681
Armento (Italy);tgn,7004226;is:pleiades:442477
Atella (Italy);tgn,1043326;is:pleiades:442479
Aufidus (Italy);tgn,1128017;is:pleiades:442485
Ausculum (Italy);tgn,7007534;is:pleiades:442487
Baragiano (Italy);tgn,1043400;is:pleiades:442497
Barduli (Italy);tgn,7004105;is:pleiades:442498
Bari (Italy);tgn,7003248;is:pleiades:442500
Bari (Italy);tgn,7004101;is:pleiades:442500
Bari (Somalia);tgn,1001633;is:pleiades:442500
Bari (Madhya Pradesh, India);tgn,1074555;is:pleiades:442500
Bari (Congo);tgn,1088794;is:pleiades:442500
Bari (Nepal);tgn,1121694;is:pleiades:442500
Bari (Rajasthan, India);tgn,1140112;is:pleiades:442500
Baris (Egypt);tgn,1095380;is:pleiades:442500,is:pleiades:442848,is:pleiades:776159,is:pleiades:877314
Baris (Turkey);tgn,1086444;is:pleiades:442500,is:pleiades:442848,is:pleiades:877314,is:pleiades:638790
Baselice (Italy);tgn,1043434;is:pleiades:442501
Bisaccia (Italy);tgn,1043510;is:pleiades:442505
Bitetto (Italy);tgn,7004136;is:pleiades:442506
Brundisium (Italy);tgn,7004094;is:pleiades:442509
Brindisi (Italy);tgn,1003442;is:pleiades:442509
Butuntum (Italy);tgn,7004115;is:pleiades:442511
Cairano (Italy);tgn,1043711;is:pleiades:442517
Cancellara (Italy);tgn,1043812;is:pleiades:442522
Cannae (Italy);tgn,7009090;is:pleiades:442523
Capaccio (Italy);tgn,7009564;is:pleiades:442526
Carife (Italy);tgn,1043887;is:pleiades:442528
Castelluccio (Italy);tgn,1044042;is:pleiades:442533
Corato (Italy);tgn,1044371;is:pleiades:442553
Craco (Italy);tgn,1044420;is:pleiades:442558
Crispiano (Italy);tgn,7004140;is:pleiades:442559
Egnatia (Italy);tgn,7008311;is:pleiades:442573
Erchie (Italy);tgn,1044535;is:pleiades:442577
Fano (Denmark);tgn,7003544;is:pleiades:442580,is:pleiades:413129
Fano (Italy);tgn,7003987;is:pleiades:442580,is:pleiades:413129
Ferrandina (Italy);tgn,1044584;is:pleiades:442581
